_id,wards,district,price,square
609560a680686f1c9e310a65,Vĩnh Tuy,Hai Bà Trưng,5900.0,39.0
609560a780686f1c9e310a66,Phú Thượng,Tây Hồ,6000.0,83.0
609560a780686f1c9e310a67,Ngọc Thụy,Long Biên,2900.0,40.0
609560a880686f1c9e310a68,Kim Giang,Thanh Xuân,4800.0,52.0
609560a880686f1c9e310a69,Ô Chợ Dừa,Đống Đa,27000.0,115.0
609560a980686f1c9e310a6a,Nhân Chính,Thanh Xuân,29900.0,230.0
609560a980686f1c9e310a6b,Mỹ Đình,Nam Từ Liêm,3400.0,40.0
609560aa80686f1c9e310a6c,Cống Vị,Ba Đình,1000.0,42.0
609560ab80686f1c9e310a6d,Quan Hoa,Cầu Giấy,6650.0,33.0
609560ab80686f1c9e310a6e,Quan Hoa,Cầu Giấy,6000.0,52.0
609560ac80686f1c9e310a6f,Vĩnh Phúc,Ba Đình,8900.0,70.0
609560ac80686f1c9e310a70,Bồ Đề,Long Biên,5100.0,50.0
609560ad80686f1c9e310a71,Khương Mai,Thanh Xuân,2300.0,21.0
609560ad80686f1c9e310a72,Ngọc Thụy,Long Biên,3980.0,63.0
609560ae80686f1c9e310a73,Trung Phụng,Đống Đa,4500.0,66.0
609560af80686f1c9e310a74,Long Biên,Long Biên,3950.0,41.0
609560af80686f1c9e310a75,Hà Cầu,Hà Đông,4850.0,50.0
609560b080686f1c9e310a76,Phúc La,Hà Đông,4800.0,48.0
609560b080686f1c9e310a77,Thanh Lương,Hai Bà Trưng,6900.0,72.0
609560b180686f1c9e310a78,Vĩnh Tuy,Hai Bà Trưng,11500.0,100.0
609560b180686f1c9e310a79,Ô Chợ Dừa,Đống Đa,2500.0,35.0
609560b280686f1c9e310a7a,Bách Khoa,Hai Bà Trưng,5300.0,40.0
609560b380686f1c9e310a7b,Nghĩa Tân,Cầu Giấy,25000.0,99.0
609560b380686f1c9e310a7c,Khương Trung,Thanh Xuân,7500.0,55.0
609560b480686f1c9e310a7d,Trung Hòa,Cầu Giấy,13500.0,50.0
609560b480686f1c9e310a7e,Cầu Diễn,Nam Từ Liêm,23600.0,183.0
609560b580686f1c9e310a7f,Trung Phụng,Đống Đa,4500.0,66.0
609560b580686f1c9e310a80,Vân Canh,Hoài Đức,9000.0,100.0
609560b680686f1c9e310a81,Nghĩa Tân,Cầu Giấy,4600.0,50.0
609560b780686f1c9e310a82,Trung Phụng,Đống Đa,300.0,30.0
609560b780686f1c9e310a83,Yên Nghĩa,Hà Đông,2100.0,40.0
609560b880686f1c9e310a84,Mai Dịch,Cầu Giấy,12800.0,60.0
609560b880686f1c9e310a85,Tân Mai,Hoàng Mai,1600.0,25.0
609560b980686f1c9e310a86,Phạm Đình Hổ,Hai Bà Trưng,6600.0,35.0
609560b980686f1c9e310a87,Văn Quán,Hà Đông,2890.0,33.0
609560ba80686f1c9e310a88,Trung Văn,Nam Từ Liêm,7720.0,51.0
609560bb80686f1c9e310a89,Khương Mai,Thanh Xuân,2600.0,24.0
609560bb80686f1c9e310a8a,Bạch Mai,Hai Bà Trưng,9000.0,35.0
609560bc80686f1c9e310a8b,Thanh Lương,Hai Bà Trưng,4700.0,61.0
609560bc80686f1c9e310a8c,Bạch Mai,Hai Bà Trưng,2450.0,25.0
609560bd80686f1c9e310a8d,Khương Thượng,Đống Đa,3100.0,40.0
609560bd80686f1c9e310a8e,Phương Liên,Đống Đa,9200.0,50.0
609560be80686f1c9e310a8f,Vạn Phúc,Hà Đông,5300.0,48.0
609560bf80686f1c9e310a90,Vạn Phúc,Hà Đông,5300.0,46.0
609560bf80686f1c9e310a91,Kiến Hưng,Hà Đông,4400.0,60.0
609560c080686f1c9e310a92,Kiến Hưng,Hà Đông,4400.0,52.0
609560c080686f1c9e310a93,Nam Đồng,Đống Đa,9300.0,45.0
609560c180686f1c9e310a94,Mỹ Đình,Nam Từ Liêm,5500.0,40.0
609560c180686f1c9e310a95,Cửa Đông,Hoàn Kiếm,5300.0,36.0
609560c280686f1c9e310a96,Phương Liệt,Thanh Xuân,4500.0,45.0
609560c380686f1c9e310a97,Khương Mai,Thanh Xuân,1100.0,57.0
609560c380686f1c9e310a98,Khương Đình,Thanh Xuân,4450.0,70.0
609560c480686f1c9e310a99,Biên Giang,Hà Đông,1450.0,40.0
609560c480686f1c9e310a9a,Ngọc Thụy,Long Biên,5200.0,45.0
609560c580686f1c9e310a9b,Thanh Lương,Hai Bà Trưng,2450.0,30.0
609560c580686f1c9e310a9c,Bồ Đề,Long Biên,5900.0,60.0
609560c680686f1c9e310a9d,Ô Chợ Dừa,Đống Đa,2500.0,35.0
609560c680686f1c9e310a9e,Giáp Bát,Hoàng Mai,17000.0,118.0
609560c780686f1c9e310a9f,Mai Động,Hoàng Mai,2100.0,30.0
609560c880686f1c9e310aa0,Ngọc Khánh,Ba Đình,4900.0,40.0
609560c880686f1c9e310aa1,Kiến Hưng,Hà Đông,4568.0,68.0
609560c980686f1c9e310aa2,Khương Đình,Thanh Xuân,3000.0,36.0
609560c980686f1c9e310aa3,Khương Đình,Thanh Xuân,2500.0,27.0
609560ca80686f1c9e310aa4,Khương Đình,Thanh Xuân,3600.0,34.0
609560ca80686f1c9e310aa5,Khương Đình,Thanh Xuân,2550.0,35.0
609560cb80686f1c9e310aa6,Minh Khai,Hai Bà Trưng,400.0,35.0
609560cc80686f1c9e310aa7,Minh Khai,Hai Bà Trưng,400.0,35.0
609560cc80686f1c9e310aa8,Quan Hoa,Cầu Giấy,1950.0,30.0
609560cd80686f1c9e310aa9,Thanh Xuân Nam,Thanh Xuân,300.0,34.0
609560cd80686f1c9e310aaa,Bạch Mai,Hai Bà Trưng,3700.0,45.0
609560ce80686f1c9e310aab,Bạch Mai,Hai Bà Trưng,3300.0,59.0
609560ce80686f1c9e310aac,Trung Hòa,Cầu Giấy,35000.0,150.0
609560cf80686f1c9e310aad,Khương Đình,Thanh Xuân,5400.0,38.0
609560d080686f1c9e310aae,Xuân La,Tây Hồ,3300.0,51.0
609560d080686f1c9e310aaf,Xuân Phương,Nam Từ Liêm,2850.0,40.0
609560d180686f1c9e310ab0,Phú La,Hà Đông,6600.0,50.0
609560d180686f1c9e310ab1,Tương Mai,Hoàng Mai,5600.0,56.0
609560d280686f1c9e310ab2,Khương Đình,Thanh Xuân,4200.0,44.0
609560d280686f1c9e310ab3,Xuân La,Tây Hồ,15500.0,88.0
609560d380686f1c9e310ab4,Đồng Quang,Quốc Oai,3400.0,100.0
609560d480686f1c9e310ab5,Yên Hòa,Cầu Giấy,4500.0,34.0
609560d480686f1c9e310ab6,Quan Hoa,Cầu Giấy,5900.0,42.0
609560d580686f1c9e310ab7,Thụy Khuê,Tây Hồ,6500.0,45.0
609560d580686f1c9e310ab8,Thụy Khuê,Tây Hồ,6500.0,46.0
609560d680686f1c9e310ab9,Bưởi,Tây Hồ,6700.0,45.0
609560d680686f1c9e310aba,Thụy Khuê,Tây Hồ,6400.0,45.0
609560d780686f1c9e310abb,Thụy Khuê,Tây Hồ,7200.0,50.0
609560d880686f1c9e310abc,Vĩnh Hưng,Hoàng Mai,6700.0,55.0
609560d880686f1c9e310abd,Đức Giang,Long Biên,2800.0,55.0
609560d980686f1c9e310abe,Phúc Lợi,Long Biên,5400.0,90.0
609560d980686f1c9e310abf,Vĩnh Tuy,Hai Bà Trưng,3300.0,33.0
609560da80686f1c9e310ac0,Văn Miếu,Đống Đa,19000.0,110.0
609560da80686f1c9e310ac1,Thanh Lương,Hai Bà Trưng,5800.0,40.0
609560db80686f1c9e310ac2,Minh Khai,Bắc Từ Liêm,2500.0,34.0
609560db80686f1c9e310ac3,Láng Hạ,Đống Đa,3600.0,40.0
609560dc80686f1c9e310ac4,Hoàng Văn Thụ,Hoàng Mai,11990.0,78.0
609560dd80686f1c9e310ac5,Trung Tự,Đống Đa,5900.0,42.0
609560dd80686f1c9e310ac6,Đồng Tâm,Hai Bà Trưng,5950.0,50.0
609560de80686f1c9e310ac7,Trung Phụng,Đống Đa,4800.0,50.0
609560de80686f1c9e310ac8,Thanh Nhàn,Hai Bà Trưng,6300.0,45.0
609560df80686f1c9e310ac9,Bồ Đề,Long Biên,8600.0,88.0
609560df80686f1c9e310aca,Quan Hoa,Cầu Giấy,5700.0,41.0
609560e080686f1c9e310acb,Phương Liệt,Thanh Xuân,10700.0,68.0
609560e180686f1c9e310acc,Thịnh Quang,Đống Đa,4100.0,30.0
609560e180686f1c9e310acd,Yên Hòa,Cầu Giấy,5950.0,34.0
609560e280686f1c9e310ace,Yên Hòa,Cầu Giấy,4850.0,30.0
609560e280686f1c9e310acf,Yên Hòa,Cầu Giấy,6800.0,42.0
609560e380686f1c9e310ad0,Trương Định,Hai Bà Trưng,3500.0,40.0
609560e380686f1c9e310ad1,Thạch Bàn,Long Biên,8600.0,140.0
609560e480686f1c9e310ad2,Thạch Bàn,Long Biên,6900.0,100.0
609560e580686f1c9e310ad3,Ngô Thì Nhậm,Hai Bà Trưng,35000.0,130.0
609560e580686f1c9e310ad4,Khương Đình,Thanh Xuân,1550.0,17.0
609560e680686f1c9e310ad5,Khương Mai,Thanh Xuân,8500.0,50.0
609560e680686f1c9e310ad6,Yên Hòa,Cầu Giấy,5500.0,33.0
609560e780686f1c9e310ad7,Phương Liên,Đống Đa,4500.0,35.0
609560e780686f1c9e310ad8,Cổ Nhuế,Bắc Từ Liêm,4800.0,65.0
609560e880686f1c9e310ad9,Đông La,Hoài Đức,2350.0,140.0
609560e980686f1c9e310ada,Thịnh Quang,Đống Đa,4000.0,40.0
609560e980686f1c9e310adb,Văn Chương,Đống Đa,3690.0,35.0
609560ea80686f1c9e310adc,Đức Giang,Long Biên,11500.0,150.0
609560ea80686f1c9e310add,Vĩnh Tuy,Hai Bà Trưng,1100.0,65.0
609560eb80686f1c9e310ade,Kim Giang,Thanh Xuân,3200.0,38.0
609560eb80686f1c9e310adf,Thịnh Quang,Đống Đa,2970.0,31.0
609560ec80686f1c9e310ae0,Xuân Đỉnh,Bắc Từ Liêm,2600.0,39.0
609560ed80686f1c9e310ae1,Quang Trung,Đống Đa,5700.0,46.0
609560ed80686f1c9e310ae2,Kim Mã,Ba Đình,24000.0,180.0
609560ee80686f1c9e310ae3,Thanh Trì,Hoàng Mai,1430.0,20.0
609560ee80686f1c9e310ae4,Khương Trung,Thanh Xuân,3200.0,45.0
609560ef80686f1c9e310ae5,Trung Liệt,Đống Đa,6300.0,48.0
609560ef80686f1c9e310ae6,Quan Hoa,Cầu Giấy,6800.0,48.0
609560f080686f1c9e310ae7,Kim Liên,Đống Đa,4500.0,40.0
609560f180686f1c9e310ae8,Thụy Khuê,Tây Hồ,6600.0,46.0
609560f180686f1c9e310ae9,Khương Mai,Thanh Xuân,5500.0,52.0
609560f280686f1c9e310aea,Ô Chợ Dừa,Đống Đa,12500.0,110.0
609560f280686f1c9e310aeb,Ngã Tư Sở,Đống Đa,4300.0,42.0
609560f380686f1c9e310aec,Thanh Lương,Hai Bà Trưng,4500.0,45.0
609560f380686f1c9e310aed,Đức Giang,Long Biên,6500.0,80.0
609560f480686f1c9e310aee,Thượng Đình,Thanh Xuân,9500.0,51.0
609560f580686f1c9e310aef,Phạm Đình Hổ,Hai Bà Trưng,7100.0,52.0
609560f580686f1c9e310af0,Khương Mai,Thanh Xuân,2500.0,25.0
609560f680686f1c9e310af1,Thạch Bàn,Long Biên,3200.0,75.0
609560f680686f1c9e310af2,Phúc Đồng,Long Biên,16600.0,274.0
609560f780686f1c9e310af3,Trung Hòa,Cầu Giấy,4300.0,40.0
609560f780686f1c9e310af4,Việt Hưng,Long Biên,4000.0,65.0
609560f880686f1c9e310af5,Dịch Vọng Hậu,Cầu Giấy,3400.0,39.0
609560f880686f1c9e310af6,Trung Liệt,Đống Đa,12500.0,49.0
609560f980686f1c9e310af7,Ô Chợ Dừa,Đống Đa,12000.0,55.0
609560fa80686f1c9e310af8,Quan Hoa,Cầu Giấy,9100.0,55.0
609560fa80686f1c9e310af9,Yên Hòa,Cầu Giấy,9450.0,45.0
609560fb80686f1c9e310afa,Khương Trung,Thanh Xuân,6800.0,60.0
609560fb80686f1c9e310afb,Chương Dương,Hoàn Kiếm,4500.0,35.0
609560fc80686f1c9e310afc,Định Công,Hoàng Mai,3200.0,40.0
609560fc80686f1c9e310afd,Khương Mai,Thanh Xuân,6900.0,50.0
609560fd80686f1c9e310afe,Hạ Đình,Thanh Xuân,7250.0,55.0
609560fe80686f1c9e310aff,Ô Chợ Dừa,Đống Đa,10500.0,65.0
609560fe80686f1c9e310b00,Nguyễn Trãi,Hà Đông,2680.0,50.0
609560ff80686f1c9e310b01,Khương Đình,Thanh Xuân,3200.0,40.0
609560ff80686f1c9e310b02,Yên Hòa,Cầu Giấy,21000.0,80.0
6095610080686f1c9e310b03,Thạch Bàn,Long Biên,3700.0,74.0
6095610080686f1c9e310b04,Thạch Bàn,Long Biên,4500.0,60.0
6095610180686f1c9e310b05,La Khê,Hà Đông,6800.0,45.0
6095610280686f1c9e310b06,Lĩnh Nam,Hoàng Mai,3600.0,38.0
6095610280686f1c9e310b07,Nghĩa Đô,Cầu Giấy,7500.0,40.0
6095610380686f1c9e310b08,Phúc Lợi,Long Biên,5500.0,76.0
6095610380686f1c9e310b09,Thanh Nhàn,Hai Bà Trưng,7900.0,62.0
6095610480686f1c9e310b0a,Cổ Nhuế,Bắc Từ Liêm,1750.0,30.0
6095610480686f1c9e310b0b,Thanh Xuân Trung,Thanh Xuân,5800.0,30.0
6095610580686f1c9e310b0c,Mỹ Đình,Nam Từ Liêm,5800.0,55.0
6095610680686f1c9e310b0d,Giáp Bát,Hoàng Mai,16500.0,119.0
6095610680686f1c9e310b0e,Yên Hòa,Cầu Giấy,12600.0,55.0
6095610780686f1c9e310b0f,Bồ Đề,Long Biên,5800.0,62.0
6095610780686f1c9e310b10,Long Biên,Long Biên,3200.0,30.0
6095610880686f1c9e310b11,Long Biên,Long Biên,9300.0,150.0
6095610880686f1c9e310b12,Vĩnh Phúc,Ba Đình,3700.0,50.0
6095610980686f1c9e310b13,Láng Hạ,Đống Đa,4100.0,44.0
6095610a80686f1c9e310b14,Kim Mã,Ba Đình,8700.0,55.0
6095610a80686f1c9e310b15,Chương Dương,Hoàn Kiếm,2800.0,100.0
6095610b80686f1c9e310b16,Phúc La,Hà Đông,9500.0,78.0
6095610b80686f1c9e310b17,Phúc Lợi,Long Biên,3700.0,40.0
6095610c80686f1c9e310b18,Thạch Bàn,Long Biên,2950.0,35.0
6095610c80686f1c9e310b19,Tiên Dược,Sóc Sơn,8056.0,149.0
6095610d80686f1c9e310b1a,Thanh Xuân Bắc,Thanh Xuân,3500.0,32.0
6095610e80686f1c9e310b1b,Vĩnh Tuy,Hai Bà Trưng,2980.0,35.0
6095610e80686f1c9e310b1c,Thạch Bàn,Long Biên,71000.0,285.0
6095610f80686f1c9e310b1d,Mỹ Đình,Nam Từ Liêm,17500.0,63.0
6095610f80686f1c9e310b1e,Hạ Đình,Thanh Xuân,8200.0,80.0
6095611080686f1c9e310b1f,Vĩnh Tuy,Hai Bà Trưng,3500.0,35.0
6095611080686f1c9e310b20,Hàng Bột,Đống Đa,2950.0,59.0
6095611180686f1c9e310b21,Tân Mai,Hoàng Mai,21000.0,187.0
6095611180686f1c9e310b22,Phương Liên,Đống Đa,169900.0,1168.0
6095611280686f1c9e310b23,Thanh Lương,Hai Bà Trưng,48300.0,220.0
6095611380686f1c9e310b24,Quang Trung,Đống Đa,7500.0,45.0
6095611380686f1c9e310b25,Quang Trung,Đống Đa,3700.0,50.0
6095611480686f1c9e310b26,Khương Mai,Thanh Xuân,4350.0,45.0
6095611480686f1c9e310b27,Ô Chợ Dừa,Đống Đa,8200.0,35.0
6095611580686f1c9e310b28,Vĩnh Tuy,Hai Bà Trưng,2800.0,27.0
6095611580686f1c9e310b29,Bách Khoa,Hai Bà Trưng,5700.0,48.0
6095611680686f1c9e310b2a,Cổ Nhuế,Bắc Từ Liêm,3490.0,46.0
6095611780686f1c9e310b2b,Yên Viên,Gia Lâm,10000.0,170.0
6095611780686f1c9e310b2c,Trung Liệt,Đống Đa,9500.0,45.0
6095611880686f1c9e310b2d,Thụy Khuê,Tây Hồ,7000.0,45.0
6095611880686f1c9e310b2e,Thụy Khuê,Tây Hồ,7000.0,50.0
6095611980686f1c9e310b2f,Xuân Đỉnh,Bắc Từ Liêm,3800.0,31.0
6095611980686f1c9e310b30,Quang Trung,Đống Đa,7000.0,45.0
6095611a80686f1c9e310b31,Yên Hòa,Cầu Giấy,10800.0,40.0
6095611b80686f1c9e310b32,Ô Chợ Dừa,Đống Đa,3690.0,33.0
6095611b80686f1c9e310b33,Quảng An,Tây Hồ,13000.0,84.0
6095611c80686f1c9e310b34,Hoàng Văn Thụ,Hoàng Mai,5200.0,40.0
6095611c80686f1c9e310b35,Đức Giang,Long Biên,11890.0,111.0
6095611d80686f1c9e310b36,Thanh Lương,Hai Bà Trưng,6900.0,65.0
6095611d80686f1c9e310b37,Kim Bài,Thanh Oai,3000.0,45.0
6095611e80686f1c9e310b38,Hàng Bột,Đống Đa,680.0,55.0
6095611f80686f1c9e310b39,Đống Mác,Hai Bà Trưng,4800.0,45.0
6095611f80686f1c9e310b3a,Khương Thượng,Đống Đa,4550.0,45.0
6095612080686f1c9e310b3b,Xuân La,Tây Hồ,8900.0,81.0
6095612080686f1c9e310b3c,Trung Hòa,Cầu Giấy,24500.0,90.0
6095612180686f1c9e310b3d,Phương Liên,Đống Đa,7500.0,50.0
6095612180686f1c9e310b3e,Nhân Chính,Thanh Xuân,6000.0,45.0
6095612280686f1c9e310b3f,Lĩnh Nam,Hoàng Mai,1900.0,40.0
6095612380686f1c9e310b40,Đại Kim,Hoàng Mai,6600.0,80.0
6095612380686f1c9e310b41,Mai Dịch,Cầu Giấy,9200.0,55.0
6095612480686f1c9e310b42,La Khê,Hà Đông,13600.0,101.0
6095612480686f1c9e310b43,Ô Chợ Dừa,Đống Đa,4300.0,42.0
6095612580686f1c9e310b44,Trung Liệt,Đống Đa,6200.0,65.0
6095612580686f1c9e310b45,Dương Nội,Hà Đông,210.0,30.0
6095612680686f1c9e310b46,Ngọc Lâm,Long Biên,3400.0,83.0
6095612780686f1c9e310b47,Bồ Đề,Long Biên,3600.0,62.0
6095612780686f1c9e310b48,Bạch Mai,Hai Bà Trưng,6150.0,55.0
6095612880686f1c9e310b49,Hoàng Văn Thụ,Hoàng Mai,3400.0,30.0
6095612880686f1c9e310b4a,Tương Mai,Hoàng Mai,3450.0,40.0
6095612980686f1c9e310b4b,Thượng Đình,Thanh Xuân,5500.0,75.0
6095612980686f1c9e310b4c,Lê Đại Hành,Hai Bà Trưng,8200.0,58.0
6095612a80686f1c9e310b4d,La Khê,Hà Đông,2600.0,35.0
6095612b80686f1c9e310b4e,Khương Trung,Thanh Xuân,5500.0,45.0
6095612b80686f1c9e310b4f,Trung Liệt,Đống Đa,4950.0,45.0
6095612c80686f1c9e310b50,Thanh Xuân Trung,Thanh Xuân,4300.0,43.0
6095612c80686f1c9e310b51,Hà Cầu,Hà Đông,5800.0,60.0
6095612d80686f1c9e310b52,Cầu Diễn,Nam Từ Liêm,530.0,35.0
6095612d80686f1c9e310b53,Cổ Nhuế,Bắc Từ Liêm,6500.0,60.0
6095612e80686f1c9e310b54,Tân Triều,Thanh Trì,2950.0,52.0
6095612f80686f1c9e310b55,Quan Hoa,Cầu Giấy,8900.0,65.0
6095612f80686f1c9e310b56,Bách Khoa,Hai Bà Trưng,8400.0,62.0
6095613080686f1c9e310b57,Thổ Quan,Đống Đa,16000.0,101.0
6095613080686f1c9e310b58,Khương Đình,Thanh Xuân,9600.0,90.0
6095613180686f1c9e310b59,Cổ Nhuế,Bắc Từ Liêm,7700.0,48.0
6095613180686f1c9e310b5a,Trung Hòa,Cầu Giấy,9000.0,50.0
6095613280686f1c9e310b5b,Kim Mã,Ba Đình,23500.0,105.0
6095613280686f1c9e310b5c,Đại Mỗ,Nam Từ Liêm,2550.0,52.0
6095613380686f1c9e310b5d,Xuân Phương,Nam Từ Liêm,1850.0,31.0
6095613480686f1c9e310b5e,Nghĩa Đô,Cầu Giấy,12500.0,60.0
6095613480686f1c9e310b5f,Ngọc Thụy,Long Biên,3980.0,35.0
6095613580686f1c9e310b60,Tân Mai,Hoàng Mai,5250.0,43.0
6095613580686f1c9e310b61,Ngọc Hà,Ba Đình,13500.0,70.0
6095613680686f1c9e310b62,Tân Triều,Thanh Trì,11500.0,100.0
6095613780686f1c9e310b63,Dịch Vọng,Cầu Giấy,4350.0,30.0
6095613780686f1c9e310b64,Xuân Đỉnh,Bắc Từ Liêm,3800.0,35.0
6095613880686f1c9e310b65,Cổ Nhuế,Bắc Từ Liêm,2800.0,35.0
6095613880686f1c9e310b66,Thụy Phương,Bắc Từ Liêm,5500.0,54.0
6095613980686f1c9e310b67,Hạ Đình,Thanh Xuân,4800.0,42.0
6095613980686f1c9e310b68,Mỹ Đình,Nam Từ Liêm,2900.0,33.0
6095613a80686f1c9e310b69,Mai Dịch,Cầu Giấy,90000.0,539.0
6095613b80686f1c9e310b6a,Vạn Phúc,Hà Đông,4200.0,180.0
6095613b80686f1c9e310b6b,Nam Đồng,Đống Đa,19000.0,69.0
6095613c80686f1c9e310b6c,Nghĩa Đô,Cầu Giấy,3650.0,33.0
6095613c80686f1c9e310b6d,Xuân Đỉnh,Bắc Từ Liêm,3390.0,34.0
6095613d80686f1c9e310b6e,Nghĩa Đô,Cầu Giấy,4200.0,32.0
6095613d80686f1c9e310b6f,Thịnh Quang,Đống Đa,15000.0,95.0
6095613e80686f1c9e310b70,Nhân Chính,Thanh Xuân,25000.0,130.0
6095613e80686f1c9e310b71,Trương Định,Hai Bà Trưng,3800.0,63.0
6095613f80686f1c9e310b72,Khương Thượng,Đống Đa,3600.0,40.0
6095614080686f1c9e310b73,Trâu Quỳ,Gia Lâm,7730.0,85.0
6095614080686f1c9e310b74,Mỹ Đình 1,Nam Từ Liêm,5350.0,60.0
6095614180686f1c9e310b75,Thịnh Liệt,Hoàng Mai,27000.0,290.0
6095614180686f1c9e310b76,Khương Mai,Thanh Xuân,3800.0,45.0
6095614280686f1c9e310b77,Tân Mai,Hoàng Mai,7000.0,80.0
6095614280686f1c9e310b78,Tây Mỗ,Nam Từ Liêm,1390.0,39.0
6095614380686f1c9e310b79,Bạch Mai,Hai Bà Trưng,8000.0,55.0
6095614480686f1c9e310b7a,Hoàng Văn Thụ,Hoàng Mai,8500.0,110.0
6095614480686f1c9e310b7b,Cổ Nhuế 1,Bắc Từ Liêm,11800.0,340.0
6095614580686f1c9e310b7c,Bưởi,Tây Hồ,8500.0,140.0
6095614580686f1c9e310b7d,Bạch Mai,Hai Bà Trưng,2800.0,60.0
6095614680686f1c9e310b7e,Phương Canh,Nam Từ Liêm,2800.0,51.0
6095614680686f1c9e310b7f,Tây Mỗ,Nam Từ Liêm,1640.0,40.0
6095614780686f1c9e310b80,Tây Mỗ,Nam Từ Liêm,1640.0,35.0
6095614880686f1c9e310b81,Kiến Hưng,Hà Đông,1520.0,30.0
6095614880686f1c9e310b82,Tây Mỗ,Nam Từ Liêm,1450.0,36.0
6095614980686f1c9e310b83,Vạn Phúc,Hà Đông,5000.0,50.0
6095614980686f1c9e310b84,Thanh Lương,Hai Bà Trưng,11450.0,200.0
6095614a80686f1c9e310b85,Tây Mỗ,Nam Từ Liêm,1070.0,30.0
6095614a80686f1c9e310b86,Quan Hoa,Cầu Giấy,18400.0,80.0
6095614b80686f1c9e310b87,Tây Mỗ,Nam Từ Liêm,1370.0,36.0
6095614c80686f1c9e310b88,Tây Mỗ,Nam Từ Liêm,1890.0,52.0
6095614c80686f1c9e310b89,Tây Mỗ,Nam Từ Liêm,1280.0,32.0
6095614d80686f1c9e310b8a,Kiến Hưng,Hà Đông,3700.0,50.0
6095614d80686f1c9e310b8b,Phúc La,Hà Đông,4500.0,91.0
6095614e80686f1c9e310b8c,Kiến Hưng,Hà Đông,15200.0,100.0
6095614e80686f1c9e310b8d,Thịnh Liệt,Hoàng Mai,18200.0,200.0
6095614f80686f1c9e310b8e,Định Công,Hoàng Mai,2600.0,65.0
6095615080686f1c9e310b8f,Thịnh Liệt,Hoàng Mai,27500.0,285.0
6095615080686f1c9e310b90,Nguyễn Trãi,Hà Đông,3400.0,48.0
6095615180686f1c9e310b91,Long Biên,Long Biên,4200.0,53.0
6095615180686f1c9e310b92,Nhân Chính,Thanh Xuân,8600.0,110.0
6095615280686f1c9e310b93,Hạ Đình,Thanh Xuân,4100.0,55.0
6095615280686f1c9e310b94,Bưởi,Tây Hồ,6150.0,55.0
6095615380686f1c9e310b95,Tây Mỗ,Nam Từ Liêm,1650.0,36.0
6095615480686f1c9e310b96,Đại Kim,Hoàng Mai,42000.0,700.0
6095615480686f1c9e310b97,Bồ Đề,Long Biên,13800.0,105.0
6095615580686f1c9e310b98,Khương Đình,Thanh Xuân,42000.0,477.0
6095615580686f1c9e310b99,Xuân La,Tây Hồ,50000.0,205.0
6095615680686f1c9e310b9a,Việt Hưng,Long Biên,10500.0,110.0
6095615680686f1c9e310b9b,Kim Chung,Hoài Đức,1700.0,41.0
6095615780686f1c9e310b9c,Ngọc Thụy,Long Biên,8900.0,99.0
6095615780686f1c9e310b9d,Tây Mỗ,Nam Từ Liêm,1410.0,32.0
6095615880686f1c9e310b9e,Xuân Phương,Nam Từ Liêm,45000.0,700.0
6095615980686f1c9e310b9f,Láng Hạ,Đống Đa,20000.0,132.0
6095615980686f1c9e310ba0,Tây Mỗ,Nam Từ Liêm,1450.0,36.0
6095615a80686f1c9e310ba1,Trần Phú,Hoàng Mai,4500.0,97.0
6095615a80686f1c9e310ba2,Xuân La,Tây Hồ,7930.0,130.0
6095615b80686f1c9e310ba3,Trung Liệt,Đống Đa,7500.0,62.0
6095615b80686f1c9e310ba4,Kiến Hưng,Hà Đông,3600.0,50.0
6095615c80686f1c9e310ba5,La Khê,Hà Đông,6200.0,55.0
6095615d80686f1c9e310ba6,Tây Mỗ,Nam Từ Liêm,1390.0,35.0
6095615d80686f1c9e310ba7,Tây Mỗ,Nam Từ Liêm,1400.0,39.0
6095615e80686f1c9e310ba8,Tây Mỗ,Nam Từ Liêm,2590.0,51.0
6095615e80686f1c9e310ba9,Khương Đình,Thanh Xuân,8500.0,40.0
6095615f80686f1c9e310baa,Kim Mã,Ba Đình,4500.0,55.0
6095615f80686f1c9e310bab,Phú La,Hà Đông,5600.0,50.0
6095616080686f1c9e310bac,Thanh Nhàn,Hai Bà Trưng,11200.0,106.0
6095616180686f1c9e310bad,Văn Quán,Hà Đông,3000.0,55.0
6095616180686f1c9e310bae,Nhân Chính,Thanh Xuân,4400.0,56.0
6095616280686f1c9e310baf,Kiến Hưng,Hà Đông,4000.0,60.0
6095616280686f1c9e310bb0,La Khê,Hà Đông,4100.0,50.0
6095616380686f1c9e310bb1,Tây Mỗ,Nam Từ Liêm,1620.0,45.0
6095616380686f1c9e310bb2,Tây Mỗ,Nam Từ Liêm,1480.0,39.0
6095616480686f1c9e310bb3,Khương Mai,Thanh Xuân,12000.0,70.0
6095616580686f1c9e310bb4,Quang Trung,Hà Đông,10500.0,160.0
6095616580686f1c9e310bb5,Minh Khai,Hai Bà Trưng,5980.0,45.0
6095616680686f1c9e310bb6,Hạ Đình,Thanh Xuân,20000.0,85.0
6095616680686f1c9e310bb7,Hoàng Văn Thụ,Hoàng Mai,6200.0,60.0
6095616780686f1c9e310bb8,Giáp Bát,Hoàng Mai,3300.0,45.0
6095616780686f1c9e310bb9,Ngọc Khánh,Ba Đình,1400.0,40.0
6095616880686f1c9e310bba,Láng Hạ,Đống Đa,6500.0,40.0
